ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAIizQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.ChipPerformence	chipperformence	1591024169011	 	3.3.1
USER	Create	107	START	1591024172089	1591024172089
USER	Show	525	START	1591024172089	1591024172089
USER	Create	108	START	1591024172089	1591024172089
USER	Delete	737	START	1591024172089	1591024172089
USER	Delete	738	START	1591024172090	1591024172090
USER	Update	315	START	1591024172090	1591024172090
USER	Create	109	START	1591024172090	1591024172090
USER	Update	316	START	1591024172090	1591024172090
USER	Delete	739	START	1591024172091	1591024172091
USER	Show	527	START	1591024172091	1591024172091
USER	Update	317	START	1591024172091	1591024172091
USER	Create	110	START	1591024172091	1591024172091
USER	Delete	740	START	1591024172092	1591024172092
USER	Show	528	START	1591024172092	1591024172092
USER	Create	111	START	1591024172093	1591024172093
USER	Update	318	START	1591024172093	1591024172093
USER	Show	529	START	1591024172093	1591024172093
USER	Delete	741	START	1591024172093	1591024172093
USER	Create	112	START	1591024172094	1591024172094
USER	Update	319	START	1591024172094	1591024172094
USER	Show	530	START	1591024172094	1591024172094
USER	Delete	742	START	1591024172094	1591024172094
USER	Update	320	START	1591024172095	1591024172095
USER	Show	531	START	1591024172095	1591024172095
USER	Delete	743	START	1591024172095	1591024172095
USER	Create	114	START	1591024172095	1591024172095
USER	Update	321	START	1591024172096	1591024172096
USER	Show	532	START	1591024172096	1591024172096
USER	Delete	744	START	1591024172096	1591024172096
USER	Create	115	START	1591024172096	1591024172096
USER	Update	322	START	1591024172097	1591024172097
USER	Delete	745	START	1591024172097	1591024172097
USER	Update	302	START	1591024172053	1591024172053
USER	Show	512	START	1591024172053	1591024172053
REQUEST	657		Home	1591024171265	1591024172106	OK	 
REQUEST	449		Home	1591024171270	1591024172108	OK	 
REQUEST	233		Home	1591024171277	1591024172110	OK	 
USER	Create	90	START	1591024172019	1591024172019
REQUEST	33		Home	1591024171278	1591024172112	OK	 
REQUEST	241		Home	1591024171348	1591024172114	OK	 
REQUEST	665		Home	1591024171374	1591024172121	OK	 
REQUEST	39		Home	1591024171387	1591024172122	OK	 
REQUEST	457		Home	1591024171386	1591024172123	OK	 
REQUEST	247		Home	1591024171390	1591024172123	OK	 
REQUEST	671		Home	1591024171392	1591024172125	OK	 
REQUEST	41		Home	1591024171391	1591024172125	OK	 
REQUEST	463		Home	1591024171397	1591024172126	OK	 
REQUEST	249		Home	1591024171393	1591024172126	OK	 
USER	Create	91	START	1591024172037	1591024172037
REQUEST	454		Home	1591024171373	1591024172149	OK	 
REQUEST	673		Home	1591024171395	1591024172149	OK	 
REQUEST	38		Home	1591024171386	1591024172152	OK	 
REQUEST	246		Home	1591024171388	1591024172154	OK	 
REQUEST	670		Home	1591024171390	1591024172156	OK	 
REQUEST	462		Home	1591024171395	1591024172159	OK	 
REQUEST	46		Home	1591024171408	1591024172163	OK	 
REQUEST	47		Home	1591024171413	1591024172163	OK	 
REQUEST	255		Home	1591024171430	1591024172165	OK	 
REQUEST	679		Home	1591024171435	1591024172167	OK	 
REQUEST	471		Home	1591024171476	1591024172169	OK	 
REQUEST	254		Home	1591024171414	1591024172180	OK	 
REQUEST	432		Home	1591024171110	1591024172185	OK	 
REQUEST	224		Home	1591024171122	1591024172187	OK	 
REQUEST	648		Home	1591024171129	1591024172189	OK	 
REQUEST	24		Home	1591024171133	1591024172191	OK	 
REQUEST	440		Home	1591024171153	1591024172193	OK	 
REQUEST	32		Home	1591024171211	1591024172195	OK	 
REQUEST	232		Home	1591024171252	1591024172197	OK	 
REQUEST	656		Home	1591024171263	1591024172199	OK	 
REQUEST	27		Home	1591024171130	1591024172205	OK	 
REQUEST	227		Home	1591024171138	1591024172207	OK	 
REQUEST	36		Home	1591024171276	1591024172210	OK	 
REQUEST	651		Home	1591024171153	1591024172211	OK	 
USER	Update	297	START	1591024172021	1591024172021
REQUEST	35		Home	1591024171264	1591024172219	OK	 
REQUEST	450		Home	1591024171271	1591024172220	OK	 
REQUEST	235		Home	1591024171266	1591024172220	OK	 
REQUEST	34		Home	1591024171278	1591024172222	OK	 
REQUEST	659		Home	1591024171269	1591024172222	OK	 
REQUEST	451		Home	1591024171272	1591024172223	OK	 
REQUEST	443		Home	1591024171279	1591024172225	OK	 
REQUEST	243		Home	1591024171375	1591024172227	OK	 
REQUEST	667		Home	1591024171384	1591024172229	OK	 
REQUEST	459		Home	1591024171390	1591024172231	OK	 
REQUEST	43		Home	1591024171394	1591024172233	OK	 
REQUEST	251		Home	1591024171396	1591024172236	OK	 
REQUEST	437		Home	1591024171128	1591024172020	OK	 
REQUEST	29		Home	1591024171151	1591024172239	OK	 
REQUEST	675		Home	1591024171406	1591024172239	OK	 
REQUEST	229		Home	1591024171159	1591024172241	OK	 
REQUEST	467		Home	1591024171430	1591024172241	OK	 
REQUEST	653		Home	1591024171180	1591024172243	OK	 
REQUEST	51		Home	1591024171458	1591024172243	OK	 
REQUEST	242		Home	1591024171350	1591024172255	OK	 
REQUEST	666		Home	1591024171376	1591024172257	OK	 
REQUEST	259		Home	1591024171465	1591024172270	OK	 
REQUEST	458		Home	1591024171388	1591024172276	OK	 
REQUEST	465		Home	1591024171410	1591024172276	OK	 
REQUEST	49		Home	1591024171431	1591024172278	OK	 
REQUEST	257		Home	1591024171441	1591024172279	OK	 
REQUEST	681		Home	1591024171462	1591024172281	OK	 
USER	Show	526	START	1591024172090	1591024172090
REQUEST	42		Home	1591024171393	1591024172281	OK	 
REQUEST	250		Home	1591024171395	1591024172290	OK	 
REQUEST	674		Home	1591024171397	1591024172292	OK	 
REQUEST	466		Home	1591024171418	1591024172294	OK	 
REQUEST	473		Home	1591024171510	1591024172294	OK	 
REQUEST	50		Home	1591024171440	1591024172295	OK	 
REQUEST	57		Home	1591024171515	1591024172296	OK	 
REQUEST	265		Home	1591024171519	1591024172297	OK	 
REQUEST	258		Home	1591024171459	1591024172297	OK	 
REQUEST	481		Home	1591024171571	1591024172299	OK	 
REQUEST	682		Home	1591024171466	1591024172299	OK	 
REQUEST	689		Home	1591024171578	1591024172301	OK	 
REQUEST	65		Home	1591024171609	1591024172302	OK	 
REQUEST	273		Home	1591024171614	1591024172304	OK	 
REQUEST	697		Home	1591024171616	1591024172306	OK	 
REQUEST	489		Home	1591024171653	1591024172308	OK	 
REQUEST	281		Home	1591024171700	1591024172311	OK	 
REQUEST	73		Home	1591024171754	1591024172313	OK	 
USER	Create	113	START	1591024172095	1591024172095
USER	Update	323	START	1591024172322	1591024172322
USER	Create	116	START	1591024172322	1591024172322
USER	Delete	746	START	1591024172323	1591024172323
USER	Create	117	START	1591024172323	1591024172323
USER	Update	324	START	1591024172323	1591024172323
USER	Delete	747	START	1591024172323	1591024172323
USER	Show	533	START	1591024172323	1591024172323
USER	Create	118	START	1591024172324	1591024172324
USER	Update	325	START	1591024172324	1591024172324
USER	Show	534	START	1591024172324	1591024172324
USER	Delete	748	START	1591024172324	1591024172324
USER	Show	535	START	1591024172324	1591024172324
USER	Update	326	START	1591024172324	1591024172324
USER	Create	119	START	1591024172324	1591024172324
REQUEST	474		Home	1591024171512	1591024172301	OK	 
REQUEST	448		Home	1591024171268	1591024172326	OK	 
REQUEST	678		Home	1591024171434	1591024172326	OK	 
USER	Update	327	START	1591024172325	1591024172325
USER	Create	120	START	1591024172325	1591024172325
REQUEST	705		Home	1591024171760	1591024172325	OK	 
USER	Show	536	START	1591024172327	1591024172327
USER	Create	121	START	1591024172327	1591024172327
USER	Delete	750	START	1591024172327	1591024172327
USER	Delete	749	START	1591024172325	1591024172325
USER	Show	537	START	1591024172327	1591024172327
USER	Update	329	START	1591024172328	1591024172328
USER	Show	538	START	1591024172328	1591024172328
USER	Create	122	START	1591024172328	1591024172328
USER	Delete	752	START	1591024172329	1591024172329
USER	Create	123	START	1591024172329	1591024172329
USER	Update	330	START	1591024172329	1591024172329
USER	Show	539	START	1591024172329	1591024172329
USER	Delete	751	START	1591024172327	1591024172327
USER	Delete	754	START	1591024172330	1591024172330
USER	Create	126	START	1591024172331	1591024172331
USER	Update	333	START	1591024172332	1591024172332
USER	Show	542	START	1591024172333	1591024172333
USER	Delete	756	START	1591024172334	1591024172334
USER	Update	328	START	1591024172335	1591024172335
USER	Show	543	START	1591024172336	1591024172336
USER	Delete	757	START	1591024172337	1591024172337
REQUEST	58		Home	1591024171518	1591024172337	OK	 
USER	Create	128	START	1591024172338	1591024172338
USER	Update	335	START	1591024172339	1591024172339
USER	Show	544	START	1591024172340	1591024172340
USER	Delete	758	START	1591024172340	1591024172340
USER	Create	129	START	1591024172341	1591024172341
USER	Update	336	START	1591024172341	1591024172341
USER	Show	545	START	1591024172342	1591024172342
USER	Delete	759	START	1591024172342	1591024172342
USER	Create	130	START	1591024172343	1591024172343
USER	Update	337	START	1591024172343	1591024172343
USER	Show	546	START	1591024172344	1591024172344
USER	Delete	760	START	1591024172344	1591024172344
USER	Create	131	START	1591024172344	1591024172344
USER	Update	338	START	1591024172345	1591024172345
USER	Show	547	START	1591024172345	1591024172345
USER	Delete	761	START	1591024172345	1591024172345
USER	Create	132	START	1591024172346	1591024172346
USER	Update	339	START	1591024172346	1591024172346
USER	Delete	762	START	1591024172346	1591024172346
USER	Show	548	START	1591024172346	1591024172346
USER	Create	133	START	1591024172347	1591024172347
USER	Update	340	START	1591024172347	1591024172347
USER	Show	549	START	1591024172347	1591024172347
USER	Delete	763	START	1591024172348	1591024172348
USER	Create	134	START	1591024172348	1591024172348
USER	Update	341	START	1591024172348	1591024172348
USER	Show	550	START	1591024172349	1591024172349
USER	Delete	764	START	1591024172349	1591024172349
USER	Create	135	START	1591024172349	1591024172349
USER	Show	551	START	1591024172350	1591024172350
USER	Update	342	START	1591024172350	1591024172350
USER	Delete	765	START	1591024172351	1591024172351
USER	Create	136	START	1591024172351	1591024172351
USER	Show	552	START	1591024172351	1591024172351
USER	Update	343	START	1591024172351	1591024172351
USER	Create	137	START	1591024172352	1591024172352
USER	Delete	766	START	1591024172352	1591024172352
USER	Update	344	START	1591024172353	1591024172353
USER	Show	553	START	1591024172353	1591024172353
USER	Delete	767	START	1591024172353	1591024172353
USER	Create	138	START	1591024172353	1591024172353
USER	Show	554	START	1591024172354	1591024172354
USER	Update	345	START	1591024172354	1591024172354
USER	Update	331	START	1591024172330	1591024172330
USER	Delete	768	START	1591024172354	1591024172354
USER	Create	139	START	1591024172354	1591024172354
USER	Update	346	START	1591024172355	1591024172355
USER	Show	555	START	1591024172355	1591024172355
USER	Delete	769	START	1591024172355	1591024172355
USER	Create	140	START	1591024172355	1591024172355
USER	Update	347	START	1591024172355	1591024172355
USER	Show	556	START	1591024172355	1591024172355
USER	Delete	770	START	1591024172355	1591024172355
USER	Delete	755	START	1591024172330	1591024172330
REQUEST	470		Home	1591024171461	1591024172357	OK	 
USER	Delete	753	START	1591024172329	1591024172329
USER	Show	541	START	1591024172330	1591024172330
REQUEST	240		Home	1591024171347	1591024172360	OK	 
REQUEST	664		Home	1591024171364	1591024172361	OK	 
REQUEST	456		Home	1591024171383	1591024172363	OK	 
REQUEST	40		Home	1591024171390	1591024172364	OK	 
USER	Create	124	START	1591024172329	1591024172329
USER	Update	332	START	1591024172330	1591024172330
USER	Create	125	START	1591024172330	1591024172330
REQUEST	248		Home	1591024171391	1591024172399	OK	 
REQUEST	54		Home	1591024171505	1591024172399	OK	 
REQUEST	672		Home	1591024171394	1591024172401	OK	 
REQUEST	464		Home	1591024171405	1591024172403	OK	 
REQUEST	48		Home	1591024171429	1591024172406	OK	 
REQUEST	256		Home	1591024171432	1591024172410	OK	 
REQUEST	445		Home	1591024171263	1591024172412	OK	 
REQUEST	262		Home	1591024171509	1591024172413	OK	 
REQUEST	237		Home	1591024171270	1591024172413	OK	 
REQUEST	686		Home	1591024171513	1591024172415	OK	 
REQUEST	661		Home	1591024171271	1591024172417	OK	 
REQUEST	62		Home	1591024171563	1591024172419	OK	 
REQUEST	270		Home	1591024171570	1591024172421	OK	 
REQUEST	694		Home	1591024171580	1591024172423	OK	 
REQUEST	478		Home	1591024171592	1591024172424	OK	 
REQUEST	486		Home	1591024171618	1591024172426	OK	 
REQUEST	70		Home	1591024171640	1591024172427	OK	 
REQUEST	266		Home	1591024171555	1591024172438	OK	 
REQUEST	690		Home	1591024171560	1591024172440	OK	 
REQUEST	482		Home	1591024171580	1591024172443	OK	 
REQUEST	66		Home	1591024171611	1591024172445	OK	 
REQUEST	274		Home	1591024171615	1591024172446	OK	 
REQUEST	698		Home	1591024171618	1591024172448	OK	 
REQUEST	490		Home	1591024171664	1591024172450	OK	 
USER	Update	334	START	1591024172336	1591024172336
REQUEST	74		Home	1591024171700	1591024172453	OK	 
REQUEST	282		Home	1591024171706	1591024172454	OK	 
REQUEST	55		Home	1591024171508	1591024172456	OK	 
REQUEST	706		Home	1591024171762	1591024172456	OK	 
REQUEST	278		Home	1591024171653	1591024172436	OK	 
REQUEST	702		Home	1591024171664	1591024172466	OK	 
REQUEST	497		Home	1591024171765	1591024172329	OK	 
USER	Update	348	START	1591024172467	1591024172467
USER	Show	557	START	1591024172468	1591024172468
REQUEST	81		Home	1591024171767	1591024172468	OK	 
USER	Create	127	START	1591024172335	1591024172335
USER	Show	559	START	1591024172469	1591024172469
USER	Update	350	START	1591024172469	1591024172469
REQUEST	289		Home	1591024171769	1591024172470	OK	 
USER	Show	560	START	1591024172471	1591024172471
USER	Show	558	START	1591024172468	1591024172468
USER	Delete	772	START	1591024172468	1591024172468
USER	Delete	774	START	1591024172472	1591024172472
REQUEST	713		Home	1591024172007	1591024172472	OK	 
REQUEST	263		Home	1591024171511	1591024172474	OK	 
USER	Update	349	START	1591024172468	1591024172468
USER	Create	145	START	1591024172472	1591024172472
USER	Update	352	START	1591024172473	1591024172473
USER	Show	561	START	1591024172475	1591024172475
USER	Delete	775	START	1591024172475	1591024172475
USER	Create	146	START	1591024172475	1591024172475
USER	Update	353	START	1591024172475	1591024172475
USER	Show	562	START	1591024172476	1591024172476
USER	Create	147	START	1591024172476	1591024172476
USER	Delete	776	START	1591024172476	1591024172476
USER	Update	354	START	1591024172476	1591024172476
USER	Delete	777	START	1591024172476	1591024172476
USER	Show	563	START	1591024172476	1591024172476
USER	Create	148	START	1591024172476	1591024172476
USER	Create	144	START	1591024172470	1591024172470
USER	Delete	778	START	1591024172477	1591024172477
USER	Update	355	START	1591024172477	1591024172477
USER	Create	149	START	1591024172477	1591024172477
USER	Update	356	START	1591024172477	1591024172477
USER	Show	565	START	1591024172477	1591024172477
USER	Delete	779	START	1591024172477	1591024172477
USER	Create	150	START	1591024172478	1591024172478
USER	Show	566	START	1591024172478	1591024172478
USER	Delete	773	START	1591024172470	1591024172470
USER	Create	151	START	1591024172478	1591024172478
USER	Update	358	START	1591024172479	1591024172479
USER	Show	567	START	1591024172479	1591024172479
USER	Delete	781	START	1591024172479	1591024172479
USER	Create	152	START	1591024172480	1591024172480
USER	Update	359	START	1591024172480	1591024172480
USER	Delete	782	START	1591024172480	1591024172480
USER	Show	568	START	1591024172480	1591024172480
USER	Create	153	START	1591024172481	1591024172481
USER	Update	360	START	1591024172481	1591024172481
USER	Create	143	START	1591024172469	1591024172469
USER	Delete	783	START	1591024172482	1591024172482
USER	Create	142	START	1591024172468	1591024172468
REQUEST	687		Home	1591024171518	1591024172484	OK	 
REQUEST	479		Home	1591024171561	1591024172486	OK	 
REQUEST	63		Home	1591024171569	1591024172487	OK	 
USER	Delete	771	START	1591024172468	1591024172468
USER	Create	154	START	1591024172490	1591024172490
USER	Update	361	START	1591024172491	1591024172491
USER	Show	570	START	1591024172492	1591024172492
USER	Delete	784	START	1591024172492	1591024172492
USER	Update	362	START	1591024172493	1591024172493
USER	Show	571	START	1591024172494	1591024172494
USER	Delete	785	START	1591024172494	1591024172494
USER	Create	141	START	1591024172467	1591024172467
USER	Create	156	START	1591024172537	1591024172537
USER	Update	363	START	1591024172538	1591024172538
USER	Show	572	START	1591024172538	1591024172538
USER	Delete	786	START	1591024172539	1591024172539
USER	Create	157	START	1591024172540	1591024172540
USER	Update	364	START	1591024172541	1591024172541
USER	Show	573	START	1591024172541	1591024172541
USER	Delete	787	START	1591024172542	1591024172542
USER	Create	158	START	1591024172543	1591024172543
USER	Update	365	START	1591024172543	1591024172543
USER	Show	574	START	1591024172543	1591024172543
USER	Create	159	START	1591024172544	1591024172544
USER	Delete	788	START	1591024172544	1591024172544
USER	Update	366	START	1591024172544	1591024172544
USER	Show	575	START	1591024172544	1591024172544
USER	Delete	789	START	1591024172545	1591024172545
USER	Create	160	START	1591024172545	1591024172545
USER	Update	367	START	1591024172545	1591024172545
USER	Show	576	START	1591024172545	1591024172545
